pres_id,bin,aut_class,start_length,r1,r2,cov_r1,cov_r2,cov_z,b1k_greedy_solved,b1k_covgreedy_solved,cov_helped_b1k,outcome,L_orig,L_cov,d_L,K_orig,K_cov,d_K,MK_orig,MK_cov,d_MK,S_orig,S_cov,d_S,xyimb_orig,xyimb_cov,d_xyimb,prio_orig,prio_cov,d_prio
544,5,74,19,YYYYYXyyyyx,YYYxyXYx,XXXXXXXYxxxxyxx,YxyXY,xYXy,false,true,true,gain,19.0,20.0,1.0,5.0,4.0,-1.0,3.0,2.0,-1.0,1.0,1.25,0.25,0.47368421052631576,0.5,0.026315789473684237,60.921368421052634,55.1745,-5.746868421052632
546,4,85,19,YYYYYXyyyyx,YYXYYxYx,XXXXXXXyXXYxxxxYxxxxx,YXXXXXyxxxx,Xyyyy,true,true,false,already_solved,19.0,32.0,13.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.47368421052631576,0.6875,0.21381578947368424,60.921368421052634,74.62525,13.70388157894736
548,4,82,19,YYYYYXyyyyx,YYxYYxyX,XXXYxxYxyx,YXXXXXyxxxx,Xyyy,true,true,false,already_solved,19.0,21.0,2.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.47368421052631576,0.5238095238095238,0.05012531328320807,60.921368421052634,63.08638095238095,2.1650125313283155
549,5,84,19,YYYYYXyyyyx,YYYxYxYX,YXXYXyx,YXXXXXyxxxx,Xyyy,false,true,true,gain,19.0,18.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.47368421052631576,0.4444444444444444,-0.029239766081871343,60.921368421052634,59.82511111111111,-1.096257309941521
565,5,87,20,YYYYYYXyyyyyx,YYxyXYx,XXXXXXXYxxxxxyx,YxyXY,xYXy,false,true,true,gain,20.0,20.0,0.0,5.0,4.0,-1.0,3.0,2.0,-1.0,1.0,1.25,0.25,0.5,0.5,0.0,62.008,55.1745,-6.833500000000001
568,7,93,20,YYYYYYXyyyyyx,YYXYXyx,XXXXyxxxxxYXX,YxxyXYX,XYxy,false,false,false,still_unsolved,20.0,20.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,62.008,62.008,0.0
573,6,98,21,YYYYYYXyyyyyx,YYYYXYxx,XXXXXXXXXXyXYxxxxYxxxxxx,YXXXXXXyxxxxx,Xyyy,false,false,false,still_unsolved,21.0,37.0,16.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5238095238095238,0.7297297297297297,0.20592020592020588,56.25288095238095,79.76427027027027,23.511389317889325
575,6,87,21,YYYYYYXyyyyyx,YYYxyXYx,XXXXXXXXYxxxxxyxx,YxyXY,xYXy,false,true,true,gain,21.0,22.0,1.0,5.0,4.0,-1.0,3.0,2.0,-1.0,1.0,1.25,0.25,0.5238095238095238,0.5454545454545454,0.021645021645021578,63.08638095238095,57.32413636363636,-5.762244588744586
578,7,93,21,YYYYYYXyyyyyx,YYXYYXyx,XXXXyxxxxxYXX,YxxyXYX,XYxy,false,false,false,still_unsolved,21.0,20.0,-1.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5238095238095238,0.5,-0.023809523809523836,63.08638095238095,62.008,-1.0783809523809467
579,3,100,21,YYYYYYXyyyyyx,YYYXYYxx,XXXXXXXXXyXXYxxxxYxxxxxx,YXXXXXXyxxxxx,Xyyy,true,true,false,already_solved,21.0,37.0,16.0,4.0,5.0,1.0,2.0,3.0,1.0,1.25,1.0,-0.25,0.5238095238095238,0.7297297297297297,0.20592020592020588,56.25288095238095,79.76427027027027,23.511389317889325
